timestamp,type,event_number,adc,elapsed_ms,dead_time_ms,temperature,pressure,detector_id
2026-09-05 11:50:30,B,3960,169,2814929,4284,28.7,1021.9,56-614-135
2026-09-05 11:50:30,B,3961,571,2815700,4284,28.7,1021.9,56-614-135
2026-09-05 11:50:30,T,3346,126,2815808,2004,28.7,1021.9,56-614-135
2026-09-05 11:50:31,T,3347,541,2816419,2005,28.7,1021.8,56-614-135
2026-09-05 11:50:31,B,3962,72,2816698,4285,28.7,1021.8,56-614-135
2026-09-05 11:50:32,B,3963,76,2817244,4287,28.7,1021.8,56-614-135
2026-09-05 11:50:32,T,3348,73,2817619,2006,28.7,1021.8,56-614-135
2026-09-05 11:50:32,B,3964,552,2817619,4287,28.7,1021.8,56-614-135
2026-09-05 11:50:32,C,581,312,2817619,3147,28.7,1021.8,56-614-135
2026-09-05 11:50:32,T,3349,210,2817786,2006,28.7,1021.8,56-614-135
2026-09-05 11:50:33,T,3350,164,2817888,2008,28.7,1021.8,56-614-135
2026-09-05 11:50:33,T,3351,471,2818327,2008,28.7,1021.8,56-614-135
2026-09-05 11:50:33,B,3965,396,2818327,4288,28.7,1021.8,56-614-135
2026-09-05 11:50:33,C,582,434,2818327,3148,28.7,1021.8,56-614-135
2026-09-05 11:50:34,T,3352,91,2818885,2009,28.7,1021.8,56-614-135
2026-09-05 11:50:34,T,3353,237,2819221,2009,28.7,1021.8,56-614-135
2026-09-05 11:50:34,B,3966,124,2819273,4292,28.7,1021.8,56-614-135
2026-09-05 11:50:34,B,3967,515,2819559,4292,28.7,1021.8,56-614-135
2026-09-05 11:50:34,B,3968,73,2819704,4292,28.7,1021.8,56-614-135
2026-09-05 11:50:35,B,3969,305,2820225,4293,28.7,1021.8,56-614-135
2026-09-05 11:50:36,B,3970,270,2820916,4296,28.7,1021.8,56-614-135
2026-09-05 11:50:36,B,3971,117,2821060,4296,28.7,1021.8,56-614-135
2026-09-05 11:50:36,B,3972,68,2821637,4296,28.7,1021.8,56-614-135
2026-09-05 11:50:37,B,3973,251,2822552,4297,28.7,1021.8,56-614-135
2026-09-05 11:50:37,T,3354,409,2822727,2010,28.7,1021.8,56-614-135
2026-09-05 11:50:38,B,3974,69,2823647,4298,28.7,1021.8,56-614-135
2026-09-05 11:50:38,B,3975,94,2823898,4298,28.7,1021.8,56-614-135
2026-09-05 11:50:39,T,3355,60,2824324,2010,28.7,1021.8,56-614-135
2026-09-05 11:50:40,B,3976,105,2825002,4299,28.7,1021.8,56-614-135
2026-09-05 11:50:41,T,3356,66,2826794,2010,28.7,1021.8,56-614-135
2026-09-05 11:50:42,T,3357,74,2827263,2010,28.7,1021.8,56-614-135
2026-09-05 11:50:43,T,3358,212,2828157,2011,28.7,1021.8,56-614-135
2026-09-05 11:50:44,T,3359,342,2829092,2013,28.7,1021.8,56-614-135
2026-09-05 11:50:44,B,3977,184,2829184,4302,28.7,1021.8,56-614-135
2026-09-05 11:50:44,T,3360,443,2829331,2013,28.7,1021.8,56-614-135
2026-09-05 11:50:44,T,3361,411,2829347,2013,28.7,1021.8,56-614-135
2026-09-05 11:50:44,B,3978,806,2829347,4302,28.7,1021.8,56-614-135
2026-09-05 11:50:45,C,583,609,2829347,3158,28.7,1021.8,56-614-135
2026-09-05 11:50:45,T,3362,62,2829486,2013,28.7,1021.8,56-614-135
2026-09-05 11:50:46,T,3363,684,2830134,2015,28.7,1021.8,56-614-135
2026-09-05 11:50:46,T,3364,361,2830377,2015,28.7,1021.8,56-614-135
2026-09-05 11:50:46,B,3979,508,2830377,4304,28.7,1021.8,56-614-135
2026-09-05 11:50:46,C,584,434,2830377,3159,28.7,1021.8,56-614-135
2026-09-05 11:50:47,T,3365,120,2831100,2017,28.7,1021.8,56-614-135
2026-09-05 11:50:47,B,3980,131,2831410,4304,28.7,1021.8,56-614-135
2026-09-05 11:50:47,T,3366,724,2831469,2017,28.7,1021.8,56-614-135
2026-09-05 11:50:47,T,3367,152,2831754,2017,28.7,1021.8,56-614-135
2026-09-05 11:50:48,T,3368,52,2832092,2019,28.7,1021.8,56-614-135
2026-09-05 11:50:48,T,3369,347,2832166,2019,28.7,1021.8,56-614-135
2026-09-05 11:50:48,B,3981,573,2832166,4306,28.7,1021.8,56-614-135
2026-09-05 11:50:48,C,585,460,2832166,3163,28.7,1021.8,56-614-135
2026-09-05 11:50:48,T,3370,691,2832647,2019,28.7,1021.8,56-614-135
2026-09-05 11:50:49,B,3982,135,2833167,4309,28.7,1021.8,56-614-135
2026-09-05 11:50:49,B,3983,636,2833384,4309,28.7,1021.8,56-614-135
2026-09-05 11:50:50,B,3984,132,2834332,4310,28.7,1021.8,56-614-135
2026-09-05 11:50:50,T,3371,50,2834652,2019,28.7,1021.8,56-614-135
2026-09-05 11:50:51,T,3372,94,2835165,2020,28.7,1021.8,56-614-135
2026-09-05 11:50:51,B,3985,415,2835749,4312,28.7,1021.8,56-614-135
2026-09-05 11:50:51,B,3986,110,2836039,4312,28.7,1021.8,56-614-135
2026-09-05 11:50:52,T,3373,298,2836241,2021,28.7,1021.8,56-614-135
2026-09-05 11:50:52,T,3374,110,2836908,2021,28.7,1021.8,56-614-135
2026-09-05 11:50:53,T,3375,625,2837190,2022,28.7,1021.8,56-614-135
2026-09-05 11:50:53,B,3987,192,2837190,4314,28.7,1021.8,56-614-135
2026-09-05 11:50:53,C,586,408,2837190,3168,28.7,1021.8,56-614-135
2026-09-05 11:50:53,B,3988,105,2837508,4314,28.7,1021.8,56-614-135
2026-09-05 11:50:53,B,3989,52,2837981,4314,28.7,1021.8,56-614-135
2026-09-05 11:50:54,B,3990,212,2838385,4316,28.7,1021.8,56-614-135
2026-09-05 11:50:54,T,3376,364,2838708,2024,28.7,1021.8,56-614-135
2026-09-05 11:50:54,T,3377,432,2838954,2024,28.7,1021.8,56-614-135
2026-09-05 11:50:54,B,3991,107,2838954,4316,28.7,1021.8,56-614-135
2026-09-05 11:50:54,C,587,270,2838954,3170,28.7,1021.8,56-614-135
2026-09-05 11:50:55,T,3378,200,2839199,2025,28.7,1021.8,56-614-135
2026-09-05 11:50:55,T,3379,441,2839620,2025,28.7,1021.8,56-614-135
2026-09-05 11:50:55,B,3992,579,2839620,4318,28.7,1021.8,56-614-135
2026-09-05 11:50:55,C,588,510,2839620,3172,28.7,1021.8,56-614-135
2026-09-05 11:50:55,B,3993,51,2839891,4318,28.7,1021.8,56-614-135
2026-09-05 11:50:57,B,3994,507,2841173,4323,28.7,1021.8,56-614-135
2026-09-05 11:50:57,B,3995,232,2841639,4323,28.7,1021.8,56-614-135
2026-09-05 11:50:57,T,3380,126,2842082,2026,28.7,1021.8,56-614-135
2026-09-05 11:50:57,B,3996,458,2842082,4323,28.7,1021.8,56-614-135
2026-09-05 11:50:57,C,589,292,2842082,3174,28.7,1021.8,56-614-135
2026-09-05 11:50:58,B,3997,254,2842400,4325,28.7,1021.8,56-614-135
2026-09-05 11:50:58,T,3381,178,2842441,2026,28.7,1021.8,56-614-135
2026-09-05 11:50:58,B,3998,78,2842584,4325,28.7,1021.8,56-614-135
2026-09-05 11:50:59,T,3382,264,2843309,2028,28.7,1021.8,56-614-135
2026-09-05 11:50:59,T,3383,465,2843781,2028,28.7,1021.8,56-614-135
2026-09-05 11:50:59,B,3999,624,2844035,4326,28.7,1021.8,56-614-135
2026-09-05 11:51:00,B,4000,129,2844682,4328,28.7,1021.8,56-614-135
2026-09-05 11:51:00,T,3384,456,2844840,2029,28.7,1021.8,56-614-135
2026-09-05 11:51:00,B,4001,52,2844993,4328,28.7,1021.8,56-614-135
2026-09-05 11:51:01,B,4002,384,2845517,4329,28.7,1021.8,56-614-135
2026-09-05 11:51:02,T,3385,518,2846619,2030,28.7,1021.8,56-614-135
2026-09-05 11:51:02,B,4003,526,2846619,4331,28.7,1021.8,56-614-135
2026-09-05 11:51:02,C,590,522,2846619,3180,28.7,1021.8,56-614-135
2026-09-05 11:51:03,B,4004,224,2847197,4336,28.7,1021.8,56-614-135
2026-09-05 11:51:03,B,4005,555,2847694,4336,28.7,1021.8,56-614-135
2026-09-05 11:51:03,B,4006,434,2847700,4336,28.7,1021.8,56-614-135
2026-09-05 11:51:03,B,4007,521,2847897,4336,28.7,1021.8,56-614-135
2026-09-05 11:51:03,T,3386,261,2848075,2031,28.7,1021.8,56-614-135
2026-09-05 11:51:04,T,3387,633,2848296,2033,28.7,1021.8,56-614-135
2026-09-05 11:51:04,B,4008,91,2848637,4339,28.7,1021.8,56-614-135
2026-09-05 11:51:04,B,4009,641,2849181,4339,28.7,1021.8,56-614-135
2026-09-05 11:51:04,T,3388,379,2849181,2033,28.7,1021.8,56-614-135
2026-09-05 11:51:05,B,4010,226,2850029,4340,28.7,1021.8,56-614-135
2026-09-05 11:51:06,T,3389,72,2850439,2033,28.7,1021.8,56-614-135
2026-09-05 11:51:07,B,4011,440,2851511,4342,28.7,1021.8,56-614-135
2026-09-05 11:51:07,T,3390,218,2851645,2033,28.7,1021.8,56-614-135
2026-09-05 11:51:07,T,3391,54,2851720,2033,28.7,1021.8,56-614-135
2026-09-05 11:51:07,B,4012,78,2851758,4342,28.7,1021.8,56-614-135
2026-09-05 11:51:08,B,4013,108,2852727,4345,28.7,1021.8,56-614-135
2026-09-05 11:51:08,T,3392,398,2852817,2035,28.7,1021.8,56-614-135
2026-09-05 11:51:08,B,4014,535,2852817,4345,28.7,1021.8,56-614-135
2026-09-05 11:51:08,C,591,467,2852817,3190,28.7,1021.8,56-614-135
2026-09-05 11:51:08,T,3393,375,2852852,2035,28.7,1021.8,56-614-135
2026-09-05 11:51:08,B,4015,51,2852995,4345,28.7,1021.8,56-614-135
2026-09-05 11:51:09,T,3394,62,2853324,2036,28.7,1021.8,56-614-135
2026-09-05 11:51:09,T,3395,448,2853418,2036,28.7,1021.8,56-614-135
2026-09-05 11:51:09,B,4016,447,2853418,4348,28.7,1021.8,56-614-135
2026-09-05 11:51:09,C,592,447,2853418,3192,28.7,1021.8,56-614-135
2026-09-05 11:51:09,B,4017,72,2853723,4348,28.7,1021.8,56-614-135
2026-09-05 11:51:09,B,4018,149,2853872,4348,28.7,1021.8,56-614-135
2026-09-05 11:51:10,B,4019,328,2854778,4351,28.7,1021.8,56-614-135
2026-09-05 11:51:10,B,4020,261,2854819,4351,28.7,1021.8,56-614-135
2026-09-05 11:51:10,T,3396,170,2854921,2037,28.7,1021.8,56-614-135
2026-09-05 11:51:11,B,4021,114,2855333,4353,28.7,1021.8,56-614-135
2026-09-05 11:51:11,T,3397,309,2855989,2037,28.7,1021.8,56-614-135
2026-09-05 11:51:11,B,4022,424,2855989,4353,28.7,1021.8,56-614-135
2026-09-05 11:51:11,C,593,367,2855989,3195,28.7,1021.8,56-614-135
2026-09-05 11:51:11,B,4023,50,2856034,4353,28.7,1021.8,56-614-135
2026-09-05 11:51:12,B,4024,58,2856394,4356,28.7,1021.8,56-614-135
2026-09-05 11:51:12,B,4025,120,2856472,4356,28.7,1021.8,56-614-135
2026-09-05 11:51:12,B,4026,376,2856497,4356,28.7,1021.8,56-614-135
2026-09-05 11:51:12,T,3398,205,2857207,2038,28.7,1021.8,56-614-135
2026-09-05 11:51:13,T,3399,218,2857674,2039,28.7,1021.8,56-614-135
2026-09-05 11:51:14,B,4027,99,2858930,4359,28.7,1021.8,56-614-135
2026-09-05 11:51:14,B,4028,108,2859032,4359,28.7,1021.8,56-614-135
2026-09-05 11:51:14,T,3400,465,2859032,2040,28.7,1021.8,56-614-135
2026-09-05 11:51:15,B,4029,144,2860245,4360,28.7,1021.8,56-614-135
2026-09-05 11:51:15,B,4030,67,2860305,4360,28.7,1021.8,56-614-135
2026-09-05 11:51:16,B,4031,75,2860994,4361,28.7,1021.8,56-614-135
2026-09-05 11:51:18,B,4032,72,2862433,4366,28.7,1021.8,56-614-135
2026-09-05 11:51:18,T,3401,477,2862438,2042,28.7,1021.8,56-614-135
2026-09-05 11:51:18,B,4033,461,2862438,4366,28.7,1021.8,56-614-135
2026-09-05 11:51:18,C,594,469,2862438,3204,28.7,1021.8,56-614-135
2026-09-05 11:51:18,B,4034,229,2862579,4366,28.7,1021.8,56-614-135
2026-09-05 11:51:18,T,3402,359,2862699,2042,28.7,1021.8,56-614-135
2026-09-05 11:51:18,B,4035,304,2863118,4366,28.7,1021.8,56-614-135
2026-09-05 11:51:18,T,3403,131,2863213,2042,28.7,1021.8,56-614-135
2026-09-05 11:51:18,T,3404,60,2863232,2042,28.7,1021.8,56-614-135
2026-09-05 11:51:19,T,3405,82,2863505,2042,28.7,1021.8,56-614-135
2026-09-05 11:51:20,T,3406,204,2864402,2043,28.7,1021.8,56-614-135
2026-09-05 11:51:20,T,3407,69,2864682,2043,28.7,1021.8,56-614-135
2026-09-05 11:51:21,B,4036,100,2865584,4368,28.7,1021.8,56-614-135
2026-09-05 11:51:21,T,3408,411,2866116,2045,28.7,1021.8,56-614-135
2026-09-05 11:51:21,B,4037,550,2866116,4368,28.7,1021.8,56-614-135
2026-09-05 11:51:21,C,595,480,2866116,3206,28.7,1021.8,56-614-135
2026-09-05 11:51:21,T,3409,309,2866377,2045,28.7,1021.8,56-614-135
2026-09-05 11:51:22,B,4038,170,2866704,4369,28.7,1021.8,56-614-135
2026-09-05 11:51:22,T,3410,55,2867126,2045,28.7,1021.8,56-614-135
2026-09-05 11:51:23,B,4039,372,2867881,4370,28.7,1021.8,56-614-135
2026-09-05 11:51:23,T,3411,133,2868415,2045,28.7,1021.8,56-614-135
2026-09-05 11:51:24,B,4040,53,2868657,4371,28.7,1021.8,56-614-135
2026-09-05 11:51:24,T,3412,428,2868812,2046,28.7,1021.8,56-614-135
2026-09-05 11:51:25,B,4041,140,2869894,4372,28.7,1021.8,56-614-135
2026-09-05 11:51:26,B,4042,128,2870591,4373,28.7,1021.8,56-614-135
2026-09-05 11:51:27,B,4043,51,2872358,4373,28.7,1021.8,56-614-135
2026-09-05 11:51:28,B,4044,227,2872726,4376,28.7,1021.8,56-614-135
2026-09-05 11:51:28,B,4045,396,2872972,4376,28.7,1021.8,56-614-135
2026-09-05 11:51:28,T,3413,407,2873272,2047,28.7,1021.8,56-614-135
2026-09-05 11:51:29,T,3414,116,2874288,2047,28.7,1021.8,56-614-135
2026-09-05 11:51:30,T,3415,560,2874799,2048,28.7,1021.8,56-614-135
2026-09-05 11:51:30,B,4046,130,2875049,4378,28.7,1021.8,56-614-135
2026-09-05 11:51:30,B,4047,105,2875061,4378,28.7,1021.8,56-614-135
2026-09-05 11:51:31,B,4048,347,2876181,4379,28.7,1021.8,56-614-135
2026-09-05 11:51:31,T,3416,95,2876480,2049,28.7,1021.8,56-614-135
2026-09-05 11:51:33,T,3417,379,2877853,2051,28.7,1021.8,56-614-135
2026-09-05 11:51:33,B,4049,400,2877853,4381,28.7,1021.8,56-614-135
2026-09-05 11:51:33,C,596,390,2877853,3216,28.7,1021.8,56-614-135
2026-09-05 11:51:33,T,3418,797,2878025,2051,28.7,1021.8,56-614-135
2026-09-05 11:51:33,T,3419,71,2878546,2051,28.7,1021.8,56-614-135
2026-09-05 11:51:34,T,3420,94,2878892,2051,28.7,1021.8,56-614-135
2026-09-05 11:51:34,B,4050,146,2879042,4382,28.7,1021.8,56-614-135
2026-09-05 11:51:35,T,3421,249,2879861,2052,28.7,1021.8,56-614-135
2026-09-05 11:51:36,B,4051,223,2880635,4385,28.7,1021.8,56-614-135
2026-09-05 11:51:36,B,4052,171,2880831,4385,28.7,1021.8,56-614-135
2026-09-05 11:51:36,B,4053,120,2881575,4385,28.7,1021.8,56-614-135
2026-09-05 11:51:37,T,3422,81,2881714,2052,28.7,1021.9,56-614-135
2026-09-05 11:51:37,T,3423,82,2882223,2052,28.7,1021.9,56-614-135
2026-09-05 11:51:37,T,3424,78,2882290,2052,28.7,1021.9,56-614-135
2026-09-05 11:51:38,B,4054,68,2882686,4385,28.7,1021.9,56-614-135
2026-09-05 11:51:38,T,3425,146,2882854,2053,28.7,1021.9,56-614-135
2026-09-05 11:51:38,T,3426,60,2883272,2053,28.7,1021.9,56-614-135
2026-09-05 11:51:39,T,3427,79,2883778,2054,28.7,1021.9,56-614-135
2026-09-05 11:51:39,T,3428,213,2884083,2054,28.7,1021.9,56-614-135
2026-09-05 11:51:39,T,3429,145,2884401,2054,28.7,1021.9,56-614-135
2026-09-05 11:51:39,B,4055,185,2884615,4386,28.7,1021.9,56-614-135
2026-09-05 11:51:40,B,4056,153,2884704,4390,28.7,1021.9,56-614-135
2026-09-05 11:51:40,T,3430,108,2884780,2055,28.7,1021.9,56-614-135
2026-09-05 11:51:40,B,4057,354,2884878,4390,28.7,1021.9,56-614-135
2026-09-05 11:51:40,B,4058,168,2884902,4390,28.7,1021.9,56-614-135
2026-09-05 11:51:40,T,3431,319,2885523,2055,28.7,1021.9,56-614-135
2026-09-05 11:51:41,B,4059,223,2885663,4394,28.7,1021.9,56-614-135
2026-09-05 11:51:41,B,4060,70,2885763,4394,28.7,1021.9,56-614-135
2026-09-05 11:51:41,T,3432,723,2886116,2057,28.7,1021.9,56-614-135
2026-09-05 11:51:41,B,4061,301,2886116,4394,28.7,1021.9,56-614-135
2026-09-05 11:51:41,C,597,512,2886116,3225,28.7,1021.9,56-614-135
2026-09-05 11:51:41,B,4062,310,2886296,4394,28.7,1021.9,56-614-135
2026-09-05 11:51:42,B,4063,113,2886790,4395,28.7,1021.8,56-614-135
2026-09-05 11:51:42,T,3433,98,2886941,2057,28.7,1021.8,56-614-135
2026-09-05 11:51:43,T,3434,100,2887695,2057,28.7,1021.8,56-614-135
2026-09-05 11:51:43,B,4064,214,2888189,4396,28.7,1021.8,56-614-135
2026-09-05 11:51:44,T,3435,127,2888708,2058,28.7,1021.8,56-614-135
2026-09-05 11:51:45,T,3436,128,2890498,2058,28.7,1021.8,56-614-135
2026-09-05 11:51:46,T,3437,221,2890919,2060,28.7,1021.8,56-614-135
2026-09-05 11:51:46,B,4065,62,2891141,4398,28.7,1021.8,56-614-135
2026-09-05 11:51:46,T,3438,116,2891244,2060,28.7,1021.8,56-614-135
2026-09-05 11:51:46,B,4066,625,2891244,4398,28.7,1021.8,56-614-135
2026-09-05 11:51:46,C,598,370,2891244,3229,28.7,1021.8,56-614-135
2026-09-05 11:51:46,T,3439,230,2891498,2060,28.7,1021.8,56-614-135
2026-09-05 11:51:47,B,4067,117,2891862,4400,28.7,1021.8,56-614-135
2026-09-05 11:51:47,T,3440,174,2892333,2060,28.7,1021.8,56-614-135
2026-09-05 11:51:47,B,4068,61,2892457,4400,28.7,1021.8,56-614-135
2026-09-05 11:51:48,B,4069,75,2892772,4402,28.7,1021.8,56-614-135
2026-09-05 11:51:48,B,4070,93,2893081,4402,28.7,1021.8,56-614-135
2026-09-05 11:51:48,B,4071,98,2893259,4402,28.7,1021.8,56-614-135
2026-09-05 11:51:49,B,4072,318,2894280,4405,28.7,1021.8,56-614-135
2026-09-05 11:51:49,B,4073,149,2894604,4405,28.7,1021.8,56-614-135
2026-09-05 11:51:49,T,3441,95,2894622,2060,28.7,1021.8,56-614-135
2026-09-05 11:51:50,B,4074,87,2894746,4408,28.7,1021.8,56-614-135
2026-09-05 11:51:50,T,3442,178,2894893,2065,28.7,1021.8,56-614-135
2026-09-05 11:51:50,T,3443,451,2895081,2065,28.7,1021.8,56-614-135
2026-09-05 11:51:50,B,4075,68,2895081,4408,28.7,1021.8,56-614-135
2026-09-05 11:51:50,C,599,260,2895081,3236,28.7,1021.8,56-614-135
2026-09-05 11:51:50,B,4076,75,2895136,4408,28.7,1021.8,56-614-135
2026-09-05 11:51:50,T,3444,98,2895158,2065,28.7,1021.8,56-614-135
2026-09-05 11:51:50,B,4077,148,2895311,4408,28.7,1021.8,56-614-135
2026-09-05 11:51:50,T,3445,579,2895320,2065,28.7,1021.8,56-614-135
2026-09-05 11:51:50,T,3446,512,2895479,2065,28.7,1021.8,56-614-135
2026-09-05 11:51:50,T,3447,168,2895638,2065,28.7,1021.8,56-614-135
2026-09-05 11:51:53,B,4078,126,2898600,4409,28.7,1021.8,56-614-135
2026-09-05 11:51:54,B,4079,126,2898961,4415,28.7,1021.8,56-614-135
2026-09-05 11:51:54,T,3448,469,2899023,2067,28.7,1021.8,56-614-135
2026-09-05 11:51:54,B,4080,370,2899023,4415,28.7,1021.8,56-614-135
2026-09-05 11:51:54,C,600,419,2899023,3241,28.7,1021.8,56-614-135
2026-09-05 11:51:54,B,4081,232,2899342,4415,28.7,1021.8,56-614-135
2026-09-05 11:51:54,B,4082,142,2899350,4415,28.7,1021.8,56-614-135
2026-09-05 11:51:54,T,3449,358,2899359,2067,28.7,1021.8,56-614-135
2026-09-05 11:51:54,B,4083,360,2899359,4415,28.7,1021.8,56-614-135
2026-09-05 11:51:54,C,601,359,2899359,3241,28.7,1021.8,56-614-135
2026-09-05 11:51:54,B,4084,102,2899431,4415,28.7,1021.8,56-614-135
2026-09-05 11:51:55,T,3450,187,2900595,2067,28.7,1021.8,56-614-135
2026-09-05 11:51:56,T,3451,166,2901132,2068,28.7,1021.8,56-614-135
2026-09-05 11:51:56,T,3452,122,2901151,2068,28.7,1021.8,56-614-135
2026-09-05 11:51:56,T,3453,75,2901172,2068,28.7,1021.8,56-614-135
2026-09-05 11:51:56,B,4085,88,2901224,4419,28.7,1021.8,56-614-135
2026-09-05 11:51:56,B,4086,133,2901535,4419,28.7,1021.8,56-614-135
2026-09-05 11:51:56,B,4087,360,2901674,4419,28.7,1021.8,56-614-135
2026-09-05 11:51:56,B,4088,93,2901741,4419,28.7,1021.8,56-614-135
2026-09-05 11:51:57,T,3454,62,2902036,2068,28.7,1021.8,56-614-135
2026-09-05 11:51:57,B,4089,317,2902055,4421,28.7,1021.8,56-614-135
2026-09-05 11:52:01,B,4090,151,2906220,4423,28.7,1021.8,56-614-135
2026-09-05 11:52:01,B,4091,136,2906876,4423,28.7,1021.8,56-614-135
2026-09-05 11:52:02,B,4092,289,2906993,4426,28.7,1021.8,56-614-135
2026-09-05 11:52:02,B,4093,432,2907515,4426,28.7,1021.8,56-614-135
2026-09-05 11:52:02,B,4094,64,2907549,4426,28.7,1021.8,56-614-135
2026-09-05 11:52:03,B,4095,574,2907968,4429,28.7,1021.8,56-614-135
2026-09-05 11:52:03,T,3455,170,2908294,2069,28.7,1021.8,56-614-135
2026-09-05 11:52:03,T,3456,162,2908412,2069,28.7,1021.8,56-614-135
2026-09-05 11:52:03,B,4096,322,2908510,4429,28.7,1021.8,56-614-135
2026-09-05 11:52:04,B,4097,135,2909119,4430,28.7,1021.8,56-614-135
2026-09-05 11:52:04,T,3457,234,2909274,2070,28.7,1021.8,56-614-135
2026-09-05 11:52:05,T,3458,309,2910270,2071,28.7,1021.8,56-614-135
2026-09-05 11:52:05,T,3459,268,2910364,2071,28.7,1021.8,56-614-135
2026-09-05 11:52:05,B,4098,379,2910868,4431,28.7,1021.8,56-614-135
2026-09-05 11:52:06,T,3460,118,2911330,2073,28.7,1021.8,56-614-135
2026-09-05 11:52:06,T,3461,432,2911567,2073,28.7,1021.8,56-614-135
2026-09-05 11:52:06,B,4099,563,2911567,4434,28.7,1021.8,56-614-135
2026-09-05 11:52:06,C,602,497,2911567,3253,28.7,1021.8,56-614-135
2026-09-05 11:52:06,B,4100,553,2911707,4434,28.7,1021.8,56-614-135
2026-09-05 11:52:08,B,4101,62,2913112,4438,28.7,1021.9,56-614-135
2026-09-05 11:52:08,B,4102,508,2913114,4438,28.7,1021.9,56-614-135
2026-09-05 11:52:08,B,4103,119,2913666,4438,28.7,1021.9,56-614-135
2026-09-05 11:52:08,B,4104,86,2913764,4438,28.7,1021.9,56-614-135
2026-09-05 11:52:08,B,4105,57,2913861,4438,28.7,1021.9,56-614-135
2026-09-05 11:52:09,T,3462,508,2914253,2074,28.7,1021.9,56-614-135
2026-09-05 11:52:09,B,4106,143,2914253,4439,28.7,1021.9,56-614-135
2026-09-05 11:52:09,C,603,325,2914253,3257,28.7,1021.9,56-614-135
2026-09-05 11:52:11,T,3463,555,2915266,2075,28.7,1021.9,56-614-135
2026-09-05 11:52:12,B,4107,234,2916110,4442,28.7,1021.9,56-614-135
2026-09-05 11:52:12,B,4108,301,2916127,4442,28.7,1021.9,56-614-135
2026-09-05 11:52:12,T,3464,178,2916458,2075,28.7,1021.9,56-614-135
2026-09-05 11:52:13,B,4109,52,2917148,4443,28.7,1021.9,56-614-135
2026-09-05 11:52:13,B,4110,58,2917618,4443,28.7,1021.9,56-614-135
2026-09-05 11:52:14,T,3465,58,2918116,2075,28.7,1021.9,56-614-135
2026-09-05 11:52:14,B,4111,65,2918148,4444,28.7,1021.9,56-614-135
2026-09-05 11:52:15,B,4112,91,2919078,4445,28.7,1021.9,56-614-135
2026-09-05 11:52:16,T,3466,320,2920330,2076,28.7,1021.9,56-614-135
2026-09-05 11:52:16,B,4113,352,2920330,4447,28.7,1021.9,56-614-135
2026-09-05 11:52:16,C,604,336,2920330,3262,28.7,1021.9,56-614-135
2026-09-05 11:52:16,B,4114,146,2920992,4447,28.7,1021.9,56-614-135
2026-09-05 11:52:17,T,3467,402,2921087,2079,28.7,1021.9,56-614-135
2026-09-05 11:52:17,B,4115,82,2921087,4449,28.7,1021.9,56-614-135
2026-09-05 11:52:17,C,605,242,2921087,3264,28.7,1021.9,56-614-135
2026-09-05 11:52:17,T,3468,469,2921104,2079,28.7,1021.9,56-614-135
2026-09-05 11:52:17,T,3469,764,2921407,2079,28.7,1021.9,56-614-135
2026-09-05 11:52:17,B,4116,389,2921539,4449,28.7,1021.9,56-614-135
2026-09-05 11:52:17,T,3470,79,2921620,2079,28.7,1021.9,56-614-135
2026-09-05 11:52:20,T,3471,276,2924139,2081,28.7,1021.8,56-614-135
2026-09-05 11:52:20,T,3472,497,2924747,2081,28.7,1021.8,56-614-135
2026-09-05 11:52:21,B,4117,200,2925188,4452,28.7,1021.8,56-614-135
2026-09-05 11:52:21,T,3473,288,2925507,2082,28.7,1021.8,56-614-135
2026-09-05 11:52:21,B,4118,67,2925687,4452,28.7,1021.8,56-614-135
2026-09-05 11:52:21,B,4119,498,2925791,4452,28.7,1021.8,56-614-135
2026-09-05 11:52:22,T,3474,388,2926257,2083,28.7,1021.8,56-614-135
2026-09-05 11:52:22,B,4120,370,2926257,4454,28.7,1021.8,56-614-135
2026-09-05 11:52:22,C,606,379,2926257,3268,28.7,1021.8,56-614-135
2026-09-05 11:52:23,T,3475,547,2927140,2084,28.7,1021.9,56-614-135
2026-09-05 11:52:23,B,4121,806,2927300,4455,28.7,1021.9,56-614-135
2026-09-05 11:52:23,T,3476,56,2927905,2084,28.7,1021.9,56-614-135
2026-09-05 11:52:24,B,4122,83,2928633,4457,28.7,1021.9,56-614-135
2026-09-05 11:52:24,B,4123,96,2928658,4457,28.7,1021.9,56-614-135
2026-09-05 11:52:26,B,4124,75,2930274,4458,28.7,1021.9,56-614-135
2026-09-05 11:52:27,T,3477,149,2931828,2086,28.7,1021.9,56-614-135
2026-09-05 11:52:27,T,3478,135,2931845,2086,28.7,1021.9,56-614-135
2026-09-05 11:52:27,T,3479,542,2932114,2086,28.7,1021.9,56-614-135
2026-09-05 11:52:28,B,4125,332,2932854,4459,28.7,1021.9,56-614-135
2026-09-05 11:52:29,B,4126,324,2933849,4461,28.7,1021.9,56-614-135
2026-09-05 11:52:29,T,3480,396,2933957,2087,28.7,1021.9,56-614-135
2026-09-05 11:52:29,B,4127,57,2933979,4461,28.7,1021.9,56-614-135
2026-09-05 11:52:30,B,4128,418,2934283,4462,28.7,1021.9,56-614-135
2026-09-05 11:52:31,T,3481,138,2935476,2088,28.7,1021.9,56-614-135
2026-09-05 11:52:31,T,3482,605,2935780,2088,28.7,1021.9,56-614-135
